Author,Journal ,Country,Year,Study_id,Ingredient_type,Broad_feed,Feed_general,Feed_specific,Feed_general_2,Feed_specific_2,Amino_supp,Supplement_type,FM_FO,Fish_group,Fish_sp,Fish_scientific,Life_stage,FM_Replacement,FO_response,FO_replacement,FM_response,FCR,n3n6,n3_index,Tissue,Crop_change,Notes,
Hernandez-Flores G,The Israeli Journal of Aquaculture,Mexico,2012,27.2,Mixture,Microalgae,Soy,SBM,Bacteria,Spirulina platensis ,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Fry,0,0,,,0.7,,,,0,,
Hernandez-Flores G,The Israeli Journal of Aquaculture,Mexico,2012,27.2,Mixture,Microalgae,Soy,SBM,Bacteria,Spirulina platensis ,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Fry,100,0,,,0.8,,,,900,,
Ju ZY,Aquaculture ,USA,2012,28,Single ,Microalgae,Algae ,Haematococcus pluvialis,,,N,,FM,Shrimp ,Pacific White Shrimp,Litopenaeus vannamei,Juvenile ,0,0,,,2.28,,,,0,,
Ju ZY,Aquaculture ,USA,2012,28,Single ,Microalgae,Algae ,Haematococcus pluvialis,,,N,,FM,Shrimp ,Pacific White Shrimp,Litopenaeus vannamei,Juvenile ,12.5,0.18,,,2.13,,,,-4,,
Ju ZY,Aquaculture ,USA,2012,28,Single ,Microalgae,Algae ,Haematococcus pluvialis,,,N,,FM,Shrimp ,Pacific White Shrimp,Litopenaeus vannamei,Juvenile ,25,0.35,,,2.21,,,,-8,,
Ju ZY,Aquaculture ,USA,2012,28,Single ,Microalgae,Algae ,Haematococcus pluvialis,,,N,,FM,Shrimp ,Pacific White Shrimp,Litopenaeus vannamei,Juvenile ,37.5,0.53,,,2.27,,,,-12,,
Ju ZY,Aquaculture ,USA,2012,28,Single ,Microalgae,Algae ,Haematococcus pluvialis,,,N,,FM,Shrimp ,Pacific White Shrimp,Litopenaeus vannamei,Juvenile ,50,0.71,,,2.22,,,,-26,,
Kalla A ,Aquaculture Science,Fiji,2015,29,Single ,Macroalgae,Algae ,Pyropia sp.,,,N,,FM,Carp,Koi carp,Cyprinus carpio,Juvenile,0,,,,1.4,,,,0,,
Kalla A ,Aquaculture Science,Fiji,2015,29,Single ,Macroalgae,Algae ,Pyropia sp.,,,N,,FM,Carp,Koi carp,Cyprinus carpio,Juvenile,15,,,,1.3,,,,-25,,
Kalla A ,Aquaculture Science,Fiji,2015,29,Single ,Macroalgae,Algae ,Pyropia sp.,,,N,,FM,Carp,Koi carp,Cyprinus carpio,Juvenile,30,,,,1.7,,,,-60,,
Kalla A ,Aquaculture Science,Fiji,2015,29,Single ,Macroalgae,Algae ,Pyropia sp.,,,N,,FM,Carp,Koi carp,Cyprinus carpio,Juvenile,45,,,,2.1,,,,-85,,
Kalla A ,Aquaculture Science,Fiji,2015,29,Single ,Macroalgae,Algae ,Pyropia sp.,,,N,,FM,Carp,Koi carp,Cyprinus carpio,Juvenile,78,,,,3.5,,,,-75,,
Kiron V,Aquaculture Nutrition,Norway,2012,30,Single ,Microalgae,Algae ,Nanofrustulum sp.,,,N,,FM,Salmonids,Atlantic Salmon,Salmo salar ,Grower ,0,0,,,1.14,,,,0,,
Kiron V,Aquaculture Nutrition,Norway,2012,30,Single ,Microalgae,Algae ,Nanofrustulum sp.,,,N,,FM,Salmonids,Atlantic Salmon,Salmo salar ,Grower ,5,0,,,1.12,,,,0,,
Kiron V,Aquaculture Nutrition,Norway,2012,30,Single ,Microalgae,Algae ,Nanofrustulum sp.,,,N,,FM,Salmonids,Atlantic Salmon,Salmo salar ,Grower ,10,0,,,1.25,,,,0,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.1,Single ,Microalgae,Algae ,Tetraselmis sp.,,,N,,FM,Salmonids,Atlantic Salmon,Salmo salar ,Grower ,0,0,,,1.14,,,,0,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.1,Single ,Microalgae,Algae ,Tetraselmis sp.,,,N,,FM,Salmonids,Atlantic Salmon,Salmo salar ,Grower ,5,0,,,1.12,,,,0,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.1,Single ,Microalgae,Algae ,Tetraselmis sp.,,,N,,FM,Salmonids,Atlantic Salmon,Salmo salar ,Grower ,10,0,,,1.17,,,,0,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.2,Single ,Microalgae,Algae ,Nanofrustulum sp.,,,N,,FM,Carp,Common carp,Cyprinus carpio,Fingerlings,0,0,,,1.46,,,,0,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.2,Single ,Microalgae,Algae ,Nanofrustulum sp.,,,N,,FM,Carp,Common carp,Cyprinus carpio,Fingerlings,25,-0.3,,,1.7,,,,-26,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.2,Single ,Microalgae,Algae ,Nanofrustulum sp.,,,N,,FM,Carp,Common carp,Cyprinus carpio,Fingerlings,40,-0.5,,,1.64,,,,-42,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.3,Single ,Microalgae,Algae ,Tetraselmis sp.,,,N,,FM,Carp,Common carp,Cyprinus carpio,Fingerlings,0,0,,,1.46,,,,0,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.3,Single ,Microalgae,Algae ,Tetraselmis sp.,,,N,,FM,Carp,Common carp,Cyprinus carpio,Fingerlings,25,-0.19,,,1.52,,,,-11,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.3,Single ,Microalgae,Algae ,Tetraselmis sp.,,,N,,FM,Carp,Common carp,Cyprinus carpio,Fingerlings,40,-0.28,,,1.43,,,,-17,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.4,Single ,Microalgae,Algae ,Nanofrustulum sp.,,,N,,FM,Shrimp ,White leg Shrimp,Litopenaeus vannamei,Post-larval,0,0,,,1.91,,,,0,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.4,Single ,Microalgae,Algae ,Nanofrustulum sp.,,,N,,FM,Shrimp ,White leg Shrimp,Litopenaeus vannamei,Post-larval,25,0,,,1.72,,,,-30,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.4,Single ,Microalgae,Algae ,Nanofrustulum sp.,,,N,,FM,Shrimp ,White leg Shrimp,Litopenaeus vannamei,Post-larval,40,0,,,1.81,,,,-48,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.5,Single ,Microalgae,Algae ,Tetraselmis sp.,,,N,,FM,Shrimp ,White leg Shrimp,Litopenaeus vannamei,Post-larval,0,0,,,1.91,,,,0,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.5,Single ,Microalgae,Algae ,Tetraselmis sp.,,,N,,FM,Shrimp ,White leg Shrimp,Litopenaeus vannamei,Post-larval,25,0.2,,,1.82,,,,-11,,
Kiron V,Aquaculture Nutrition,Norway,2012,30.5,Single ,Microalgae,Algae ,Tetraselmis sp.,,,N,,FM,Shrimp ,White leg Shrimp,Litopenaeus vannamei,Post-larval,40,0.2,,,1.81,,,,-18,,
Shi X,Journal of the World Aquaculture Society ,China,2017,31,Mixture,Microalgae,Soy,SBM,Algae,Chlorella sp.,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,0,,,,1.77,,,,0,,
Shi X,Journal of the World Aquaculture Society ,China,2017,31,Mixture,Microalgae,Soy,SBM,Algae,Chlorella sp.,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,25,,,,1.97,,,,50,,
Shi X,Journal of the World Aquaculture Society ,China,2017,31,Mixture,Microalgae,Soy,SBM,Algae,Chlorella sp.,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,50,,,,2.43,,,,102,,
Shi X,Journal of the World Aquaculture Society ,China,2017,31,Mixture,Microalgae,Soy,SBM,Algae,Chlorella sp.,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,75,,,,2.55,,,,154,,
Shi X,Journal of the World Aquaculture Society ,China,2017,31,Mixture,Microalgae,Soy,SBM,Algae,Chlorella sp.,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,100,,,,2.41,,,,206,,
Maliwat GC ,Aquaculture Research,Philippines ,2017,32,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,FW Crustaceans,Giant Freshwater Prawn,Machrobrachium rosenbergii,Post-larval,0,0,,,33.33,,,,0,,
Maliwat GC ,Aquaculture Research,Philippines ,2017,32,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,FW Crustaceans,Giant Freshwater Prawn,Machrobrachium rosenbergii,Post-larval,6,0,,,25,,,,0,,
Maliwat GC ,Aquaculture Research,Philippines ,2017,32,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,FW Crustaceans,Giant Freshwater Prawn,Machrobrachium rosenbergii,Post-larval,12,0,,,20,,,,0,,
Maliwat GC ,Aquaculture Research,Philippines ,2017,32,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,FW Crustaceans,Giant Freshwater Prawn,Machrobrachium rosenbergii,Post-larval,18,0,,,25,,,,0,,
Maliwat GC ,Aquaculture Research,Philippines ,2017,32,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,FW Crustaceans,Giant Freshwater Prawn,Machrobrachium rosenbergii,Post-larval,24,0,,,33.33,,,,0,,
Marinho G,Journal of Applied Phycology,Portugal,2013,33,Single ,Macroalgae,Algae ,Ulva lactuca ,,,Y ,Premix,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,0,,,,0.97,,,,0,,
Marinho G,Journal of Applied Phycology,Portugal,2013,33,Single ,Macroalgae,Algae ,Ulva lactuca ,,,Y ,Premix,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,10,,,,1.03,,,,0,,
Marinho G,Journal of Applied Phycology,Portugal,2013,33,Single ,Macroalgae,Algae ,Ulva lactuca ,,,Y ,Premix,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,15,,,,1.22,,,,0,,
Marinho G,Journal of Applied Phycology,Portugal,2013,33,Single ,Macroalgae,Algae ,Ulva lactuca ,,,Y ,Premix,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,20,,,,1.37,,,,0,,
Morshedi V,Journal of Applied Phycology,Iran ,2018,34,Single ,Macroalgae,Algae ,Gracilaria pulvinata,,,N,,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile ,0,0,,,1.08,,,,0,,
Morshedi V,Journal of Applied Phycology,Iran ,2018,34,Single ,Macroalgae,Algae ,Gracilaria pulvinata,,,N,,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile ,3,0.55,,,0.93,,,,35,,
Morshedi V,Journal of Applied Phycology,Iran ,2018,34,Single ,Macroalgae,Algae ,Gracilaria pulvinata,,,N,,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile ,6,0.55,,,1.23,,,,34,,
Morshedi V,Journal of Applied Phycology,Iran ,2018,34,Single ,Macroalgae,Algae ,Gracilaria pulvinata,,,N,,FM,Diadromous fish ,Barramundi,Lates calcifer,Juvenile ,9,0.55,,,1.14,,,,35,,
Radhakrishnan S,International Journal of Fisheries and Aquaculture,India ,2015,35,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,FW Crustaceans,Giant Freshwater Prawn,Macrobrachium rosenbergii,Post-larval,0,0,,,1.65,,,,0,,
Radhakrishnan S,International Journal of Fisheries and Aquaculture,India ,2015,35,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,FW Crustaceans,Giant Freshwater Prawn,Macrobrachium rosenbergii,Post-larval,25,0,,,1.5,,,,0,,
Radhakrishnan S,International Journal of Fisheries and Aquaculture,India ,2015,35,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,FW Crustaceans,Giant Freshwater Prawn,Macrobrachium rosenbergii,Post-larval,50,0,,,1.21,,,,0,,
Radhakrishnan S,International Journal of Fisheries and Aquaculture,India ,2015,35,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,FW Crustaceans,Giant Freshwater Prawn,Macrobrachium rosenbergii,Post-larval,75,0,,,1.25,,,,0,,
Radhakrishnan S,International Journal of Fisheries and Aquaculture,India ,2015,35,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,FW Crustaceans,Giant Freshwater Prawn,Macrobrachium rosenbergii,Post-larval,100,0,,,1.73,,,,0,,
Raji AA,Research in Veterinary Science,Malaysia,2018,295,Single ,Microalgae,Algae ,Chlorella sp. ,,,Y,Mixture,FM,Catfish,African Catfish,Clarias gariepimus,Juvenile,0,,,,0.8,,,,0,,
Raji AA,Research in Veterinary Science,Malaysia,2018,295,Single ,Microalgae,Algae ,Chlorella sp. ,,,Y,Mixture,FM,Catfish,African Catfish,Clarias gariepimus,Juvenile,50,,,,0.77,,,,0,,
Raji AA,Research in Veterinary Science,Malaysia,2018,295,Single ,Microalgae,Algae ,Chlorella sp. ,,,Y,Mixture,FM,Catfish,African Catfish,Clarias gariepimus,Juvenile,75,,,,0.76,,,,0,,
Raji AA,Research in Veterinary Science,Malaysia,2018,295.1,Single ,Microalgae,Bacteria,Spirulina platensis ,,,Y,Mixture,FM,Catfish,African Catfish,Clarias gariepimus,Juvenile,0,,,,0.8,,,,0,,
Raji AA,Research in Veterinary Science,Malaysia,2018,295.1,Single ,Microalgae,Bacteria,Spirulina platensis ,,,Y,Mixture,FM,Catfish,African Catfish,Clarias gariepimus,Juvenile,50,,,,0.77,,,,0,,
Raji AA,Research in Veterinary Science,Malaysia,2018,295.1,Single ,Microalgae,Bacteria,Spirulina platensis ,,,Y,Mixture,FM,Catfish,African Catfish,Clarias gariepimus,Juvenile,75,,,,0.75,,,,0,,
Sarker PK,PLoS One,USA,2018,36,Single ,Microalgae,Algae ,Nannochloropsis oculata,,,Y,Lysine,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,0,,,,1.12,,,,0,,
Sarker PK,PLoS One,USA,2018,36,Single ,Microalgae,Algae ,Nannochloropsis oculata,,,Y,Lysine,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,33,,,,1.26,,,,0,,
Sarker PK,PLoS One,USA,2018,36,Single ,Microalgae,Algae ,Nannochloropsis oculata,,,Y,Lysine,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,66,,,,1.58,,,,0,,
Sarker PK,PLoS One,USA,2018,36,Single ,Microalgae,Algae ,Nannochloropsis oculata,,,Y,Lysine,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Juvenile,100,,,,1.55,,,,0,,
Shapawi R,Sains Malaysia,Malaysia,2017,37,Mixture,Microalgae,Algae ,Chlorella sp. ,Algae,Scenedesmus sp.,N,,FM,Shrimp ,Pacific White Shrimp,Litopenaeus vannamei,Juvenile ,0,0,,,1.85,,,,0,,
Shapawi R,Sains Malaysia,Malaysia,2017,37,Mixture,Microalgae,Algae ,Chlorella sp. ,Algae,Scenedesmus sp.,N,,FM,Shrimp ,Pacific White Shrimp,Litopenaeus vannamei,Juvenile ,10,0.45,,,1.89,,,,-10,,
Shapawi R,Sains Malaysia,Malaysia,2017,37,Mixture,Microalgae,Algae ,Chlorella sp. ,Algae,Scenedesmus sp.,N,,FM,Shrimp ,Pacific White Shrimp,Litopenaeus vannamei,Juvenile ,20,0.65,,,2.2,,,,-20,,
Shapawi R,Sains Malaysia,Malaysia,2017,37,Mixture,Microalgae,Algae ,Chlorella sp. ,Algae,Scenedesmus sp.,N,,FM,Shrimp ,Pacific White Shrimp,Litopenaeus vannamei,Juvenile ,30,0.97,,,2.29,,,,-30,,
Shapawi R,Sains Malaysia,Malaysia,2017,37,Mixture,Microalgae,Algae ,Chlorella sp. ,Algae,Scenedesmus sp.,N,,FM,Shrimp ,Pacific White Shrimp,Litopenaeus vannamei,Juvenile ,40,1.29,,,2.8,,,,-40,,
Sheeno TP,Journal of Fisheries and Aquatic Science,India ,2006,38,Mixture,Microalgae,Algae ,Spirogyra sp.,Aquatic plant ,Azolla,N,,FM,Carp,Rohu,Labeo rohita,Fry,0,,,,1.34,,,,0,,
Sheeno TP,Journal of Fisheries and Aquatic Science,India ,2006,38,Mixture,Microalgae,Algae ,Spirogyra sp.,Aquatic plant ,Azolla,N,,FM,Carp,Rohu,Labeo rohita,Fry,25,,,,1.36,,,,0,,
Sheeno TP,Journal of Fisheries and Aquatic Science,India ,2006,38,Mixture,Microalgae,Algae ,Spirogyra sp.,Aquatic plant ,Azolla,N,,FM,Carp,Rohu,Labeo rohita,Fry,50,,,,1.38,,,,0,,
Sheeno TP,Journal of Fisheries and Aquatic Science,India ,2006,38,Mixture,Microalgae,Algae ,Spirogyra sp.,Aquatic plant ,Azolla,N,,FM,Carp,Rohu,Labeo rohita,Fry,75,,,,1.51,,,,0,,
Sheeno TP,Journal of Fisheries and Aquatic Science,India ,2006,38,Mixture,Microalgae,Algae ,Spirogyra sp.,Aquatic plant ,Azolla,N,,FM,Carp,Rohu,Labeo rohita,Fry,100,,,,1.83,,,,0,,
Shi X,Aquaculture Research ,China,2016,39,Mixture,Microalgae,Algae ,Chlorella sp. ,Crops,Rapeseed meal,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,0,,,,2.37,,,,0,,
Shi X,Aquaculture Research ,China,2016,39,Mixture,Microalgae,Algae ,Chlorella sp. ,Crops,Rapeseed meal,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,25,,,,2.33,,,,43,,
Shi X,Aquaculture Research ,China,2016,39,Mixture,Microalgae,Algae ,Chlorella sp. ,Crops,Rapeseed meal,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,50,,,,2.07,,,,86,,
Shi X,Aquaculture Research ,China,2016,39,Mixture,Microalgae,Algae ,Chlorella sp. ,Crops,Rapeseed meal,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,75,,,,1.91,,,,129,,
Shi X,Aquaculture Research ,China,2016,39,Mixture,Microalgae,Algae ,Chlorella sp. ,Crops,Rapeseed meal,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,100,,,,1.73,,,,172,,
Shi X,Aquaculture Research ,China,2017,40,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,0,,,,2.35,,,,0,,
Shi X,Aquaculture Research ,China,2017,40,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,75,,,,1.88,,,,0,,
Shi X,Aquaculture Research ,China,2017,40,Single ,Microalgae,Algae ,Chlorella sp. ,,,N,,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,100,,,,1.79,,,,0,,
Shi X,Aquaculture Research ,China,2017,40.1,Single ,Microalgae,Algae ,Chlorella sp. ,,,Y,Cellulase ,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,0,,,,2.33,,,,0,,
Shi X,Aquaculture Research ,China,2017,40.1,Single ,Microalgae,Algae ,Chlorella sp. ,,,Y,Cellulase ,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,75,,,,1.81,,,,0,,
Shi X,Aquaculture Research ,China,2017,40.1,Single ,Microalgae,Algae ,Chlorella sp. ,,,Y,Cellulase ,FM,Carp,Crucian Carp,Carassius auratus ,Juvenile ,100,,,,1.77,,,,0,,
Siddik MAB,Journal of Applied Aquaculture,Bangladesh,2015,41,Single ,Macroalgae,Algae ,Enteromorpha intestinalis ,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fry ,0,,,,1.47,,,,0,,
Siddik MAB,Journal of Applied Aquaculture,Bangladesh,2015,41,Single ,Macroalgae,Algae ,Enteromorpha intestinalis ,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fry ,10,,,,1.47,,,,6,,
Siddik MAB,Journal of Applied Aquaculture,Bangladesh,2015,41,Single ,Macroalgae,Algae ,Enteromorpha intestinalis ,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fry ,20,,,,1.45,,,,12,,
Siddik MAB,Journal of Applied Aquaculture,Bangladesh,2015,41,Single ,Macroalgae,Algae ,Enteromorpha intestinalis ,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fry ,30,,,,1.51,,,,18,,
Siddik MAB,Journal of Applied Aquaculture,Bangladesh,2015,41,Single ,Macroalgae,Algae ,Enteromorpha intestinalis ,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fry ,40,,,,1.57,,,,24,,
Siddik MAB,Journal of Applied Aquaculture,Bangladesh,2015,41,Single ,Macroalgae,Algae ,Enteromorpha intestinalis ,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,Fry ,50,,,,1.66,,,,30,,
Soler-Vila A,Journal of Applied Phycology,Ireland,2009,42,Single ,Macroalgae,Algae ,Porphyra dioica,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,0,0,,,0.83,,,,0,,
Soler-Vila A,Journal of Applied Phycology,Ireland,2009,42,Single ,Macroalgae,Algae ,Porphyra dioica,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,5,-0.1,,,0.8,,,,-16,,
Soler-Vila A,Journal of Applied Phycology,Ireland,2009,42,Single ,Macroalgae,Algae ,Porphyra dioica,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,10,-0.1,,,0.83,,,,-32,,
Soler-Vila A,Journal of Applied Phycology,Ireland,2009,42,Single ,Macroalgae,Algae ,Porphyra dioica,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Juvenile,15,-0.2,,,0.82,,,,-50,,
Stadtlander T,Aquaculture Nutrition,Germany,2013,43,Single ,Macroalgae,Algae ,Porphyra yezoensis,,,N,,FM,Tilapia,Nile Tilapia ,Oncorhynchus mykiss,Juvenile,0,0,,,1.67,,,,0,,
Stadtlander T,Aquaculture Nutrition,Germany,2013,43,Single ,Macroalgae,Algae ,Porphyra yezoensis,,,N,,FM,Tilapia,Nile Tilapia ,Oncorhynchus mykiss,Juvenile,15,0,,,1.44,,,,-13,,
Stadtlander T,Aquaculture Nutrition,Germany,2013,43,Single ,Macroalgae,Algae ,Porphyra yezoensis,,,N,,FM,Tilapia,Nile Tilapia ,Oncorhynchus mykiss,Juvenile,30,0,,,1.65,,,,-27,,
Walker AB,North American Journal of Aquaculture ,USA,2009,44,Single ,Macroalgae,Algae ,Porphyra sp.,,,N,,FM,Marine fishes,Atlantic cod ,Gadus morhua,Juvenile,0,0,,,1.21,,,,0,,
Walker AB,North American Journal of Aquaculture ,USA,2009,44,Single ,Macroalgae,Algae ,Porphyra sp.,,,N,,FM,Marine fishes,Atlantic cod ,Gadus morhua,Juvenile,15,0,,,1.25,,,,-5,,
Walker AB,North American Journal of Aquaculture ,USA,2009,44,Single ,Macroalgae,Algae ,Porphyra sp.,,,N,,FM,Marine fishes,Atlantic cod ,Gadus morhua,Juvenile,30,0,,,1.32,,,,-11,,
Younis E-SM,Saudi Journal of Biological Science ,Saudi Arabia ,2018,45,Single ,Macroalgae,Algae ,Gracillaria arcuata,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,0,,,,1.78,,,,0,,
Younis E-SM,Saudi Journal of Biological Science ,Saudi Arabia ,2018,45,Single ,Macroalgae,Algae ,Gracillaria arcuata,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,20,,,,2.28,,,,0,,
Younis E-SM,Saudi Journal of Biological Science ,Saudi Arabia ,2018,45,Single ,Macroalgae,Algae ,Gracillaria arcuata,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,40,,,,3.09,,,,0,,
Younis E-SM,Saudi Journal of Biological Science ,Saudi Arabia ,2018,45,Single ,Macroalgae,Algae ,Gracillaria arcuata,,,N,,FM,Tilapia,Nile Tilapia ,Oreochromis niloticus,None ,60,,,,3.49,,,,0,,
Aas TS ,Aquaculture,Norway,2006,46,Single ,Bacteria and yeasts,Bacteria,Methylococcus capsulatus,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Grower ,0,0,,,0.73,,,,0,,
Aas TS ,Aquaculture,Norway,2006,46,Single ,Bacteria and yeasts,Bacteria,Methylococcus capsulatus,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Grower ,9,0.1,,,0.76,,,,-10,,
Aas TS ,Aquaculture,Norway,2006,46.1,Single ,Bacteria and yeasts,Bacteria,Methylococcus capsulatus,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Grower ,0,0,,,0.73,,,,0,,
Aas TS ,Aquaculture,Norway,2006,46.1,Single ,Bacteria and yeasts,Bacteria,Methylococcus capsulatus,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Grower ,9,0,,,0.71,,,,-11,,
Aas TS ,Aquaculture,Norway,2006,46.1,Single ,Bacteria and yeasts,Bacteria,Methylococcus capsulatus,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Grower ,18,-0.1,,,0.73,,,,-20,,
Aas TS ,Aquaculture,Norway,2006,46.1,Single ,Bacteria and yeasts,Bacteria,Methylococcus capsulatus,,,N,,FM,Salmonids,Rainbow Trout ,Oncorhynchus mykiss,Grower ,27,-0.1,,,0.75,,,,-30,,
Aas TS ,Aquaculture Research,Norway,2007,47,Single ,Bacteria and yeasts,Bacteria,Methylococcus capsulatus,,,N,,FM,Salmonids,Atlantic Halibut,Hippoglossus hippoglossus,Juvenile,0,,,,0.61,,,,0,,
Aas TS ,Aquaculture Research,Norway,2007,47,Single ,Bacteria and yeasts,Bacteria,Methylococcus capsulatus,,,N,,FM,Salmonids,Atlantic Halibut,Hippoglossus hippoglossus,Juvenile,9,,,,0.61,,,,-20,,
Aas TS ,Aquaculture Research,Norway,2007,47,Single ,Bacteria and yeasts,Bacteria,Methylococcus capsulatus,,,N,,FM,Salmonids,Atlantic Halibut,Hippoglossus hippoglossus,Juvenile,18,,,,0.76,,,,-30,,
Berge GM,Aquaculture,Norway,2005,48,Single ,Bacteria and yeasts,Bacteria,Multiple,,,N,,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,0,0,,,1.12,,,,0,,
Berge GM,Aquaculture,Norway,2005,48,Single ,Bacteria and yeasts,Bacteria,Multiple,,,N,,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,20,0,,,1.13,,,,0,,
Berge GM,Aquaculture,Norway,2005,48,Single ,Bacteria and yeasts,Bacteria,Multiple,,,N,,FM,Salmonids,Atlantic Salmon,Salmo salar ,None ,35,0,,,1.16,,,,0,,
Cao S-P,Fish and Shellfish Immunology,China,2018,50,Single ,Microalgae,Bacteria,Arthrospira platensis,,,N,,FM,Carp,Gibel Carp ,Carassius auratus gibelio,Juvenile,0,0,,,1.42,,,,0,,
Cao S-P,Fish and Shellfish Immunology,China,2018,50,Single ,Microalgae,Bacteria,Arthrospira platensis,,,N,,FM,Carp,Gibel Carp ,Carassius auratus gibelio,Juvenile,25,0.8,,,1.41,,,,-2,,
Cao S-P,Fish and Shellfish Immunology,China,2018,50,Single ,Microalgae,Bacteria,Arthrospira platensis,,,N,,FM,Carp,Gibel Carp ,Carassius auratus gibelio,Juvenile,50,1.7,,,1.45,,,,-5,,
Cao S-P,Fish and Shellfish Immunology,China,2018,50,Single ,Microalgae,Bacteria,Arthrospira platensis,,,N,,FM,Carp,Gibel Carp ,Carassius auratus gibelio,Juvenile,100,3.5,,,1.53,,,,-10,,
